
                             A:A1 PI: HOST-1 N  A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model                     ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE22 PI: HOST-  RF:RF1 PI: HOST-1  RF:RF2 PI: HOST-1  S:S11 PI: HOST-1   S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U2 PI: HOST-1 N
                  X                 : 1                : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1          DT Whole Model-1         l-1          1 E: 1 Centroid    1 E: 1 Centroid          N: 1               N: 1          E: 1 Centroid      E: 1 Centroid           : 1                : 1       
                1.01124E-03       11.9572E+03         0.               114.103E-06          0.                 0.                 0.                 2.55336E+06       57.0275E+03         0.                 2.55336E+06       11.1683E+03         2.57109E+06      112.36E-06          50.4669E+03        -1.63719E-03        5.0434E-03         0.               244.63E+06         -47.607E+06        980.605E+06         -1.63582E-03        5.05618E-03
                1.1236E-03         2.97325E+03        0.               570.592E-06          0.                 0.                 0.                 3.14455E+06       50.2394E+03         0.                 3.14455E+06       12.4194E+03         3.15839E+06      112.36E-06          48.8197E+03        -1.72555E-03        5.60225E-03        0.               278.064E+06        -16.9612E+06         1.11069E+09       -1.72403E-03        5.61798E-03
                1.23595E-03       -8.94069E+03        0.               456.647E-06          0.                 0.                 0.                 3.80459E+06       52.2929E+03         0.                 3.80459E+06       15.1379E+03         3.82232E+06      112.36E-06          49.6974E+03        -1.77631E-03        6.16079E-03        0.               312.84E+06          28.251E+06          1.24935E+09       -1.77471E-03        6.17978E-03
                1.34831E-03       -8.50746E+03        0.               456.7E-06            0.                 0.                 0.                 4.52585E+06       63.3273E+03         0.                 4.52585E+06       16.262E+03          4.55582E+06      112.36E-06          49.6097E+03        -1.9401E-03         6.7189E-03         0.               339.977E+06         29.7587E+06         1.36193E+09       -1.93826E-03        6.74157E-03
                1.46067E-03        2.62637E+03        0.               456.766E-06          0.                 0.                 0.                 5.30711E+06       68.7356E+03         0.                 5.30711E+06       16.2879E+03         5.34332E+06      112.36E-06          48.8083E+03        -2.2116E-03         7.27682E-03        0.               360.896E+06        -10.399E+06          1.44977E+09       -2.20921E-03        7.30337E-03
                1.57303E-03        9.45292E+03        0.              -228.371E-06          0.                 0.                 0.                 6.15599E+06       58.5513E+03         0.                 6.15599E+06       16.3429E+03         6.18105E+06      112.36E-06          49.8278E+03        -2.44993E-03        7.83442E-03        0.               384.684E+06        -37.8031E+06         1.54515E+09       -2.44701E-03        7.86517E-03
                1.68539E-03        3.73225E+03        0.              -228.398E-06          0.                 0.                 0.                 7.06077E+06       51.5337E+03         0.                 7.06077E+06       17.2519E+03         7.08065E+06      112.36E-06          48.9041E+03        -2.56871E-03        8.39166E-03        0.               415.956E+06        -18.9864E+06         1.66787E+09       -2.56546E-03        8.42697E-03
                1.79775E-03       -6.18363E+03        0.                -1.37078E-03        0.                 0.                 0.                 8.03026E+06       52.5161E+03         0.                 8.03026E+06       19.4072E+03         8.05298E+06      112.36E-06          49.2073E+03        -2.64027E-03        8.94858E-03        0.               449.414E+06         18.1064E+06         1.80132E+09       -2.6368E-03         8.98877E-03
                1.91011E-03       -7.36029E+03        0.              -342.849E-06          0.                 0.                 0.                 9.06255E+06       60.6049E+03         0.                 9.06255E+06       20.6314E+03         9.09437E+06      112.36E-06          49.4079E+03        -2.79014E-03        9.50525E-03        0.               477.429E+06         24.8691E+06         1.91677E+09       -2.78621E-03        9.55056E-03
                2.02247E-03      907.769              0.               571.601E-06          0.                 0.                 0.                10.1544E+06        66.045E+03          0.                10.1544E+06        20.7946E+03        10.1925E+06       112.36E-06          48.7562E+03        -3.03319E-03       10.0616E-03         0.               499.902E+06         -4.51445E+06        2.01079E+09       -3.02853E-03       10.1124E-03 
                2.13483E-03        7.28072E+03        0.               228.747E-06          0.                 0.                 0.                11.3119E+06        59.3117E+03         0.                11.3119E+06        20.9021E+03        11.3427E+06       112.36E-06          49.4039E+03        -3.26477E-03       10.6176E-03         0.               523.742E+06        -29.5071E+06         2.10738E+09       -3.2594E-03        10.6742E-03 
                2.24719E-03        3.84143E+03        0.              -228.662E-06          0.                 0.                 0.                12.5275E+06        52.8124E+03         0.                12.5275E+06        21.6299E+03        12.553E+06        112.36E-06          48.9368E+03        -3.40416E-03       11.1733E-03         0.               553.448E+06        -18.7873E+06         2.22499E+09       -3.39834E-03       11.236E-03  
                2.35955E-03       -4.16282E+03        0.              -457.493E-06          0.                 0.                 0.                13.8055E+06        52.9565E+03         0.                13.8055E+06        23.3608E+03        13.8329E+06       112.36E-06          48.9728E+03        -3.49489E-03       11.7287E-03         0.               585.637E+06         10.8076E+06         2.35369E+09       -3.4888E-03        11.7978E-03 
                2.47191E-03       -6.1274E+03         0.                 2.06009E-03        0.                 0.                 0.                15.1465E+06        58.9433E+03         0.                15.1465E+06        24.5857E+03        15.1808E+06       112.36E-06          49.2271E+03        -3.63838E-03       12.2838E-03         0.               614.016E+06         19.8991E+06         2.4702E+09        -3.6318E-03        12.3596E-03 
                2.58427E-03      -99.2768             0.              -228.872E-06          0.                 0.                 0.                16.5472E+06        63.8343E+03         0.                16.5472E+06        24.8903E+03        16.5872E+06       112.36E-06          48.769E+03         -3.85957E-03       12.8386E-03         0.               637.683E+06         -1.20698E+06        2.56891E+09       -3.85216E-03       12.9214E-03 
                2.69663E-03        5.515E+03          0.               343.384E-06          0.                 0.                 0.                18.0118E+06        59.5302E+03         0.                18.0118E+06        25.0633E+03        18.0473E+06       112.36E-06          49.1485E+03        -4.08207E-03       13.3931E-03         0.               661.778E+06        -22.8598E+06         2.66726E+09       -4.07378E-03       13.4831E-03 
                2.80899E-03        3.59339E+03        0.               -57.2022E-06         0.                 0.                 0.                19.5359E+06        53.9166E+03         0.                19.5359E+06        25.6984E+03        19.5665E+06       112.36E-06          48.9377E+03        -4.2347E-03        13.9473E-03         0.               690.383E+06        -17.4046E+06         2.78149E+09       -4.22577E-03       14.0449E-03 
                2.92135E-03       -2.72897E+03        0.              -114.49E-06           0.                 0.                 0.                21.1211E+06        53.4904E+03         0.                21.1211E+06        27.1223E+03        21.1528E+06       112.36E-06          48.874E+03         -4.34178E-03       14.5011E-03         0.               721.417E+06          5.72538E+06        2.90602E+09       -4.3324E-03        14.6067E-03 
                3.03371E-03       -4.98082E+03        0.                 2.06208E-03        0.                 0.                 0.                22.7688E+06        57.9464E+03         0.                22.7688E+06        28.2959E+03        22.8059E+06       112.36E-06          49.0949E+03        -4.48348E-03       15.0547E-03         0.               749.852E+06         15.3946E+06         3.0226E+09        -4.47347E-03       15.1685E-03 
                3.14607E-03     -640.412              0.                -2.29103E-03        0.                 0.                 0.                24.4765E+06        62.1163E+03         0.                24.4765E+06        28.7187E+03        24.5186E+06       112.36E-06          48.7964E+03        -4.68839E-03       15.6079E-03         0.               774.389E+06        439.488E+03          3.12471E+09       -4.67743E-03       15.7303E-03 
                3.25843E-03        4.14084E+03        0.               229.152E-06          0.                 0.                 0.                26.2468E+06        59.4261E+03         0.                26.2468E+06        28.963E+03         26.2862E+06       112.36E-06          49.0093E+03        -4.90148E-03       16.1608E-03         0.               798.791E+06        -17.7671E+06         3.22484E+09       -4.88948E-03       16.2921E-03 
                3.37079E-03        3.1768E+03         0.                 0.                 0.                 0.                 0.                28.0771E+06        54.7785E+03         0.                28.0771E+06        29.5547E+03        28.1125E+06       112.36E-06          48.926E+03         -5.06202E-03       16.7135E-03         0.               826.638E+06        -15.53E+06           3.33692E+09       -5.04924E-03       16.8539E-03 
                3.48315E-03       -1.76199E+03        0.               687.918E-06          0.                 0.                 0.                29.968E+06         54.0324E+03         0.                29.968E+06         30.7636E+03        30.0039E+06       112.36E-06          48.8462E+03        -5.18232E-03       17.2658E-03         0.               856.701E+06          2.37018E+06        3.45809E+09       -5.1689E-03        17.4157E-03 
                3.59551E-03       -3.97483E+03        0.               229.734E-06          0.                 0.                 0.                31.9207E+06        57.3646E+03         0.                31.9207E+06        31.8651E+03        31.9609E+06       112.36E-06          49.0078E+03        -5.32497E-03       17.8178E-03         0.               884.991E+06         11.528E+06          3.57408E+09       -5.31081E-03       17.9775E-03 
                3.70787E-03     -865.742              0.                 1.37632E-03        0.                 0.                 0.                33.9335E+06        60.8075E+03         0.                33.9335E+06        32.3756E+03        33.9778E+06       112.36E-06          48.8262E+03        -5.51808E-03       18.3696E-03         0.               910.118E+06        990.512E+03          3.67852E+09       -5.5029E-03        18.5393E-03 
                3.82022E-03        3.08378E+03        0.                98.531E-09          0.                 0.                 0.                36.0079E+06        59.1607E+03         0.                36.0079E+06        32.6908E+03        36.0508E+06       112.36E-06          48.9397E+03        -5.72223E-03       18.921E-03          0.               934.847E+06        -13.8956E+06         3.7804E+09        -5.70591E-03       19.1011E-03 
                3.93258E-03        2.71332E+03        0.              -803.033E-06          0.                 0.                 0.                38.1425E+06        55.4235E+03         0.                38.1425E+06        33.2654E+03        38.1823E+06       112.36E-06          48.9202E+03        -5.8873E-03        19.4722E-03         0.               962.159E+06        -13.5733E+06         3.89109E+09       -5.87E-03          19.6629E-03 
                4.04494E-03       -1.11164E+03        0.               459.11E-06           0.                 0.                 0.                40.3373E+06        54.5355E+03         0.                40.3373E+06        34.3218E+03        40.3773E+06       112.36E-06          48.8499E+03        -6.01793E-03       20.0229E-03         0.               991.4E+06          165.36E+03           4.00951E+09       -5.99983E-03       20.2247E-03 
                4.1573E-03        -3.14158E+03        0.               114.778E-06          0.                 0.                 0.                42.5933E+06        57.0263E+03         0.                42.5933E+06        35.3493E+03        42.6367E+06       112.36E-06          48.9548E+03        -6.16264E-03       20.5734E-03         0.                 1.01945E+09        8.37389E+06        4.12468E+09       -6.14369E-03       20.7865E-03 
                4.26966E-03     -918.254              0.                 0.                 0.                 0.                 0.                44.9094E+06        59.8194E+03         0.                44.9094E+06        35.9209E+03        44.9563E+06       112.36E-06          48.8488E+03        -6.34731E-03       21.1237E-03         0.                 1.04497E+09      961.28E+03           4.23071E+09       -6.32722E-03       21.3483E-03 
                4.38202E-03        2.29768E+03        0.               976.194E-06          0.                 0.                 0.                47.2864E+06        58.8244E+03         0.                47.2864E+06        36.3011E+03        47.3326E+06       112.36E-06          48.9113E+03        -6.54372E-03       21.6735E-03         0.                 1.06996E+09      -11.0595E+06         4.33401E+09       -6.52233E-03       21.9101E-03 
                4.49438E-03        2.25192E+03        0.                 1.14866E-03        0.                 0.                 0.                49.7235E+06        55.8769E+03         0.                49.7235E+06        36.8746E+03        49.7673E+06       112.36E-06          48.9136E+03        -6.71088E-03       22.2231E-03         0.                 1.09691E+09      -11.6938E+06         4.44389E+09       -6.68844E-03       22.4719E-03 
                4.60674E-03     -690.909              0.               287.162E-06          0.                 0.                 0.                52.2204E+06        54.9842E+03         0.                52.2204E+06        37.8233E+03        52.2644E+06       112.36E-06          48.8585E+03        -6.84951E-03       22.7725E-03         0.                 1.12548E+09       -1.20522E+06        4.56016E+09       -6.82612E-03       23.0337E-03 
                4.7191E-03        -2.45741E+03        0.               689.589E-06          0.                 0.                 0.                54.778E+06         56.8517E+03         0.                54.778E+06         38.7805E+03        54.8247E+06       112.36E-06          48.9327E+03        -6.99694E-03       23.3215E-03         0.                 1.15324E+09        5.8248E+06         4.67436E+09       -6.97253E-03       23.5955E-03 
                4.83146E-03     -858.266              0.                -2.2412E-03         0.                 0.                 0.                57.3956E+06        59.0806E+03         0.                57.3956E+06        39.3906E+03        57.4452E+06       112.36E-06          48.8739E+03        -7.17563E-03       23.8701E-03         0.                 1.17898E+09      575.264E+03          4.78138E+09       -7.14996E-03       24.1573E-03 
                4.94382E-03        1.72164E+03        0.               517.388E-06          0.                 0.                 0.                60.0736E+06        58.4724E+03         0.                60.0736E+06        39.8271E+03        60.1229E+06       112.36E-06          48.9061E+03        -7.36528E-03       24.4185E-03         0.                 1.2042E+09        -8.99917E+06        4.88589E+09       -7.33822E-03       24.7191E-03 
                5.05618E-03        1.8239E+03         0.                -1.03478E-03        0.                 0.                 0.                62.8113E+06        56.1723E+03         0.                62.8113E+06        40.4083E+03        62.859E+06        112.36E-06          48.9133E+03        -7.53306E-03       24.9667E-03         0.                 1.23089E+09      -10.01E+06           4.9953E+09        -7.50475E-03       25.2809E-03 
                5.16854E-03     -434.713              0.              -172.496E-06          0.                 0.                 0.                65.6088E+06        55.3549E+03         0.                65.6088E+06        41.2819E+03        65.6565E+06       112.36E-06          48.8808E+03        -7.67768E-03       25.5144E-03         0.                 1.25889E+09       -2.00917E+06        5.10982E+09       -7.64825E-03       25.8427E-03 
                5.2809E-03        -1.91868E+03        0.                 2.87637E-03        0.                 0.                 0.                68.4663E+06        56.7656E+03         0.                68.4663E+06        42.1789E+03        68.5163E+06       112.36E-06          48.9332E+03        -7.8278E-03        26.0619E-03         0.                 1.28635E+09        3.83987E+06        5.22308E+09       -7.79724E-03       26.4045E-03 
                5.39326E-03     -751.832              0.                -3.45153E-03        0.                 0.                 0.                71.3836E+06        58.532E+03          0.                71.3836E+06        42.8115E+03        71.4361E+06       112.36E-06          48.8937E+03        -8.00239E-03       26.6092E-03         0.                 1.31221E+09       62.336E+03          5.33073E+09       -7.97045E-03       26.9663E-03 
                5.50562E-03        1.30505E+03        0.               374.092E-06          0.                 0.                 0.                74.3609E+06        58.1527E+03         0.                74.3609E+06        43.2939E+03        74.4134E+06       112.36E-06          48.9179E+03        -8.18656E-03       27.156E-03          0.                 1.33758E+09       -7.52691E+06        5.43613E+09       -8.15315E-03       27.5281E-03 
                5.61798E-03        1.47296E+03        0.               863.51E-06           0.                 0.                 0.                77.3976E+06        56.3587E+03         0.                77.3976E+06        43.8855E+03        77.449E+06        112.36E-06          48.9261E+03        -8.35418E-03       27.7026E-03         0.                 1.36407E+09       -8.63565E+06        5.54523E+09       -8.31938E-03       28.0899E-03 
                5.73034E-03     -283.736              0.                 1.43988E-03        0.                 0.                 0.                80.4938E+06        55.649E+03          0.                80.4938E+06        44.706E+03         80.5453E+06       112.36E-06          48.9015E+03        -8.50304E-03       28.2489E-03         0.                 1.39163E+09       -2.43898E+06        5.65846E+09       -8.46701E-03       28.6517E-03 
                5.8427E-03        -1.50161E+03        0.                -1.3817E-03         0.                 0.                 0.                83.6497E+06        56.7293E+03         0.                83.6497E+06        45.5529E+03        83.703E+06        112.36E-06          48.9397E+03        -8.65557E-03       28.795E-03          0.                 1.41879E+09        2.32283E+06        5.77082E+09       -8.61823E-03       29.2135E-03 
                5.95506E-03     -620.494              0.              -460.718E-06          0.                 0.                 0.                86.865E+06         58.1139E+03         0.                86.865E+06         46.1972E+03        86.9204E+06       112.36E-06          48.9243E+03        -8.82725E-03       29.3406E-03         0.                 1.44468E+09     -503.552E+03          5.87875E+09       -8.7884E-03        29.7753E-03 
                6.06742E-03      995.695              0.               230.449E-06          0.                 0.                 0.                90.1398E+06        57.8593E+03         0.                90.1398E+06        46.717E+03         90.1955E+06       112.36E-06          48.9271E+03        -9.00689E-03       29.886E-03          0.                 1.47016E+09       -6.45133E+06        5.98488E+09       -8.9664E-03        30.3371E-03 
                6.17978E-03        1.161E+03          0.                 2.82348E-03        0.                 0.                 0.                93.4739E+06        56.4706E+03         0.                93.4739E+06        47.3205E+03        93.5288E+06       112.36E-06          48.9311E+03        -9.17384E-03       30.4312E-03         0.                 1.49649E+09       -7.44141E+06        6.09381E+09       -9.13184E-03       30.8989E-03 
                6.29213E-03     -200.484              0.                -3.80285E-03        0.                 0.                 0.                96.8672E+06        55.8881E+03         0.                96.8672E+06        48.1018E+03        96.9222E+06       112.36E-06          48.9219E+03        -9.326E-03         30.9759E-03         0.                 1.52366E+09       -2.66E+06           6.20595E+09       -9.28262E-03       31.4607E-03 
                6.40449E-03       -1.15966E+03        0.                 2.30591E-03        0.                 0.                 0.               100.32E+06          56.717E+03          0.               100.32E+06          48.906E+03        100.376E+06        112.36E-06          48.9355E+03        -9.4807E-03        31.5205E-03         0.                 1.55052E+09        1.08512E+06        6.31747E+09       -9.43592E-03       32.0225E-03 
                6.51685E-03     -490.414              0.               115.327E-06          0.                 0.                 0.               103.831E+06         57.7863E+03         0.               103.831E+06         49.5559E+03       103.89E+06         112.36E-06          48.9377E+03        -9.65025E-03       32.0647E-03         0.                 1.5764E+09        -1.03787E+06        6.42558E+09       -9.60387E-03       32.5843E-03 
                6.62921E-03      771.136              0.               115.372E-06          0.                 0.                 0.               107.402E+06         57.6043E+03         0.               107.402E+06         50.1057E+03       107.461E+06        112.36E-06          48.947E+03         -9.82608E-03       32.6086E-03         0.                 1.60194E+09       -5.65734E+06        6.53221E+09       -9.77801E-03       33.1461E-03 
                6.74157E-03      909.411              0.              -922.868E-06          0.                 0.                 0.               111.032E+06         56.5315E+03         0.               111.032E+06         50.7203E+03       111.09E+06         112.36E-06          48.9592E+03        -9.99217E-03       33.1522E-03         0.                 1.62813E+09       -6.47245E+06        6.64098E+09       -9.94242E-03       33.7079E-03 
                6.85393E-03     -155.237              0.               173.142E-06          0.                 0.                 0.               114.721E+06         56.0695E+03         0.               114.721E+06         51.4724E+03       114.779E+06        112.36E-06          48.9571E+03       -10.1467E-03        33.6956E-03         0.                 1.65498E+09       -2.74816E+06        6.75228E+09      -10.0953E-03        34.2697E-03 
                6.96629E-03     -904.476              0.               461.762E-06          0.                 0.                 0.               118.468E+06         56.716E+03          0.               118.468E+06         52.2422E+03       118.528E+06        112.36E-06          48.9636E+03       -10.3031E-03        34.2386E-03         0.                 1.68157E+09      167.584E+03          6.86306E+09      -10.2502E-03        34.8315E-03 
                7.07865E-03     -372.54               0.              -288.509E-06          0.                 0.                 0.               122.274E+06         57.534E+03          0.               122.274E+06         52.8929E+03       122.336E+06        112.36E-06          48.9583E+03       -10.4712E-03        34.7813E-03         0.                 1.70739E+09       -1.5193E+06         6.97117E+09      -10.4165E-03        35.3933E-03 
                7.19101E-03      604.842              0.              -259.771E-06          0.                 0.                 0.               126.14E+06          57.3822E+03         0.               126.14E+06          53.4657E+03       126.201E+06        112.36E-06          48.9586E+03       -10.644E-03         35.3238E-03         0.                 1.73296E+09       -5.09696E+06        7.07818E+09      -10.5875E-03        35.9551E-03 
                7.30337E-03      702.026              0.                86.6421E-06         0.                 0.                 0.               130.063E+06         56.5531E+03         0.               130.063E+06         54.0904E+03       130.125E+06        112.36E-06          48.9727E+03       -10.8091E-03        35.8659E-03         0.                 1.75902E+09       -5.67936E+06        7.18683E+09      -10.7509E-03        36.5168E-03 
                7.41573E-03     -124.515              0.               462.1E-06            0.                 0.                 0.               134.046E+06         56.201E+03          0.               134.046E+06         54.8209E+03       134.108E+06        112.36E-06          48.9739E+03       -10.9653E-03        36.4077E-03         0.                 1.78557E+09       -2.79354E+06        7.29739E+09      -10.9054E-03        37.0786E-03 
                7.52809E-03     -706.95               0.               173.326E-06          0.                 0.                 0.               138.087E+06         56.7124E+03         0.               138.087E+06         55.5631E+03       138.15E+06         112.36E-06          48.9835E+03       -11.1231E-03        36.9493E-03         0.                 1.81193E+09     -537.472E+03          7.40756E+09      -11.0615E-03        37.6404E-03 
                7.64045E-03     -275.982              0.                72.0102E-09         0.                 0.                 0.               142.186E+06         57.338E+03          0.               142.186E+06         56.2125E+03       142.251E+06        112.36E-06          48.9841E+03       -11.29E-03          37.4906E-03         0.                 1.83768E+09       -1.90653E+06        7.51561E+09      -11.2265E-03        38.2022E-03 
                7.75281E-03      488.748              0.               693.612E-06          0.                 0.                 0.               146.344E+06         57.2007E+03         0.               146.344E+06         56.8019E+03       146.409E+06        112.36E-06          48.9888E+03       -11.4603E-03        38.0315E-03         0.                 1.86321E+09       -4.69552E+06        7.62281E+09      -11.395E-03         38.764E-03  
                7.86517E-03      541.573              0.                -1.15598E-03        0.                 0.                 0.               150.56E+06          56.5497E+03         0.               150.56E+06          57.4342E+03       150.625E+06        112.36E-06          49.0016E+03       -11.6245E-03        38.5723E-03         0.                 1.88915E+09       -5.07238E+06        7.73134E+09      -11.5573E-03        39.3258E-03 
                7.97753E-03     -122.498              0.               694.675E-06          0.                 0.                 0.               154.834E+06         56.2929E+03         0.               154.834E+06         58.1488E+03       154.9E+06          112.36E-06          49.0019E+03       -11.7818E-03        39.1127E-03         0.                 1.91547E+09       -2.73507E+06        7.84135E+09      -11.7128E-03        39.8876E-03 
                8.08989E-03     -543.258              0.               462.672E-06          0.                 0.                 0.               159.167E+06         56.7058E+03         0.               159.167E+06         58.8684E+03       159.234E+06        112.36E-06          49.0149E+03       -11.9408E-03        39.6527E-03         0.                 1.94159E+09       -1.09792E+06        7.95091E+09      -11.8698E-03        40.4494E-03 
                8.20225E-03     -195.678              0.               231.686E-06          0.                 0.                 0.               163.558E+06         57.1749E+03         0.               163.558E+06         59.5155E+03       163.626E+06        112.36E-06          48.9986E+03       -12.1067E-03        40.1926E-03         0.                 1.96724E+09       -2.22131E+06        8.05888E+09      -12.0337E-03        41.0112E-03 
                8.31461E-03      397.013              0.                -1.21485E-03        0.                 0.                 0.               168.007E+06         57.0447E+03         0.               168.007E+06         60.1175E+03       168.075E+06        112.36E-06          49.0068E+03       -12.2751E-03        40.7321E-03         0.                 1.99274E+09       -4.39744E+06        8.1662E+09       -12.2001E-03        41.573E-03  
                8.42697E-03      409.575              0.                 1.04176E-03        0.                 0.                 0.               172.514E+06         56.5356E+03         0.               172.514E+06         60.7557E+03       172.582E+06        112.36E-06          49.0175E+03       -12.4385E-03        41.2713E-03         0.                 2.01856E+09       -4.59149E+06        8.27458E+09      -12.3614E-03        42.1348E-03 
                8.53933E-03     -121.04               0.               463.218E-06          0.                 0.                 0.               177.079E+06         56.3564E+03         0.               177.079E+06         61.457E+03        177.147E+06        112.36E-06          49.0216E+03       -12.5966E-03        41.8102E-03         0.                 2.04465E+09       -2.71904E+06        8.38408E+09      -12.5176E-03        42.6966E-03 
                8.65168E-03     -423.743              0.                -2.0839E-03         0.                 0.                 0.               181.701E+06         56.6939E+03         0.               181.701E+06         62.1584E+03       181.771E+06        112.36E-06          49.0075E+03       -12.7563E-03        42.3489E-03         0.                 2.07057E+09       -1.51267E+06        8.49317E+09      -12.6753E-03        43.2584E-03 
                8.76405E-03     -116.238              0.               231.644E-06          0.                 0.                 0.               186.382E+06         57.0383E+03         0.               186.382E+06         62.8021E+03       186.453E+06        112.36E-06          49.0301E+03       -12.9214E-03        42.8873E-03         0.                 2.0961E+09        -2.50605E+06        8.60096E+09      -12.8383E-03        43.8202E-03 
                8.8764E-03       324.516              0.               231.739E-06          0.                 0.                 0.               191.121E+06         56.9078E+03         0.               191.121E+06         63.4138E+03       191.192E+06        112.36E-06          49.0258E+03       -13.0881E-03        43.4253E-03         0.                 2.12155E+09       -4.13514E+06        8.70834E+09      -13.0028E-03        44.382E-03  
                8.98876E-03      298.019              0.               463.579E-06          0.                 0.                 0.               195.917E+06         56.5156E+03         0.               195.917E+06         64.0565E+03       195.988E+06        112.36E-06          49.0448E+03       -13.2507E-03        43.9631E-03         0.                 2.14724E+09       -4.16192E+06        8.8166E+09       -13.1633E-03        44.9438E-03 
                9.10112E-03     -112.581              0.                -1.1587E-03         0.                 0.                 0.               200.77E+06          56.3978E+03         0.               200.77E+06          64.7462E+03       200.843E+06        112.36E-06          49.0397E+03       -13.4094E-03        44.5006E-03         0.                 2.17312E+09       -2.71347E+06        8.92562E+09      -13.3199E-03        45.5056E-03 
                9.21348E-03     -327.882              0.               231.842E-06          0.                 0.                 0.               205.682E+06         56.6691E+03         0.               205.682E+06         65.4327E+03       205.755E+06        112.36E-06          49.0405E+03       -13.5697E-03        45.0378E-03         0.                 2.19884E+09       -1.85168E+06        9.03426E+09      -13.478E-03         46.0674E-03 
                9.32584E-03      -69.8872             0.               347.817E-06          0.                 0.                 0.               210.651E+06         56.9214E+03         0.               210.651E+06         66.0739E+03       210.725E+06        112.36E-06          49.0625E+03       -13.7341E-03        45.5747E-03         0.                 2.22428E+09       -2.69645E+06        9.14192E+09      -13.6402E-03        46.6292E-03 
